Nom_etablissement,Type_etablissement,Libelle_departement,latitude,longitude,Restauration,rest_priority_score
Ecole primaire Le cours du rocher,École,Paris,48.8760379,2.30304303,0,0.6
Collège privé La classe du phare,Collège,Paris,48.86410599,2.37444526,0,0.6
Lycée général privé La classe du Phare,Lycée,Paris,48.86410599,2.37444526,0,0.6
E.M.PR Douces Maternelles Saint Michel 84 boulevard Saint Michel,Autre,Paris,48.86851505,2.35856508,0,0.6
E.M.PR LES PETITS CRAYONS,Autre,Paris,48.83729778,2.29195446,0,0.6
E.M.PR LA PRESCHOOL DES BATIGNOLLES 49 rue Lemercier,Autre,Paris,48.88725592,2.32242026,0,0.6
Collège privé L'Autre Collège,Collège,Paris,48.8541464,2.40255938,0,0.6
E.M.PR MONTESSORI ESCLAIBES 43 rue François Gérard,Autre,Paris,48.84843522,2.27093431,0,0.6
E.M.PR DOUCE MATERNELLE BROCA 52 rue Broca,Autre,Paris,48.83752982,2.34713138,0,0.6
Collège privé Living School,Collège,Paris,48.88307437,2.38513182,0,0.6
